year,country,region,rank,score,gdp,social_support,health,freedom,generosity,corruption,rank_change,score_change
2017,Angola,Africa,140,3.79500007629395,0.8584281802177429,1.10441195964813,0.04986866563558581,0,0.09792649000883101,0.06972033530473708,-1,-0.07099992370604946
2018,Angola,Africa,142,3.795,0.73,1.125,0.269,0,0.079,0.061,2,-7.629395026853558e-8
2015,Argentina,Latin America and Caribbean,30,6.574,1.05351,1.24823,0.7872299999999999,0.44974,0.11451,0.08484,NA,NA
2016,Argentina,Latin America and Caribbean,26,6.6499999999999995,1.15137,1.06612,0.6971099999999999,0.42284000000000005,0.10989,0.07296000000000001,-4,0.07599999999999962
2017,Argentina,Americas,24,6.59899997711182,1.18529546260834,1.4404511451721198,0.6951370835304259,0.494519203901291,0.10945706069469496,0.05973988771438602,-2,-0.05100002288817951
2018,Argentina,Americas,29,6.388,1.073,1.468,0.744,0.5700000000000001,0.062,0.054000000000000006,5,-0.21099997711182006
2019,Argentina,Americas,47,6.086,1.092,1.432,0.881,0.47100000000000003,0.066,0.05,18,-0.3019999999999996
2015,Armenia,Central and Eastern Europe,127,4.35,0.76821,0.77711,0.7299,0.19847,0.07855000000000001,0.039,NA,NA
2016,Armenia,Central and Eastern Europe,121,4.359999999999999,0.8608600000000001,0.62477,0.64083,0.14037,0.07793000000000001,0.03616,-6,0.009999999999999787
2017,Armenia,Asia,121,4.375999927520749,0.9005967378616329,1.0074837207794198,0.637524425983429,0.198303267359734,0.08348809182643889,0.026674421504139904,0,0.015999927520749857
2018,Armenia,Asia,129,4.321,0.8160000000000001,0.99,0.6659999999999999,0.26,0.07700000000000001,0.028,8,-0.05499992752074956
2019,Armenia,Asia,116,4.559,0.8500000000000001,1.055,0.8150000000000001,0.28300000000000003,0.095,0.064,-13,0.23800000000000043
2015,Australia,Australia and New Zealand,10,7.284,1.33358,1.30923,0.9315599999999999,0.65124,0.43562000000000006,0.35637,NA,NA
2016,Australia,Australia and New Zealand,9,7.313,1.4444299999999999,1.10476,0.8512000000000001,0.56837,0.47407000000000005,0.32331000000000004,-1,0.028999999999999915
2017,Australia,Oceania,10,7.283999919891361,1.484414935112,1.5100419521331798,0.8438867926597601,0.601607382297516,0.47769924998283403,0.30118373036384605,1,-0.02900008010863875
2018,Australia,Oceania,10,7.272,1.34,1.573,0.91,0.647,0.361,0.302,0,-0.011999919891360733
2019,Australia,Oceania,11,7.228,1.372,1.548,1.036,0.557,0.33199999999999996,0.29000000000000004,1,-0.04400000000000048
2015,Austria,Western Europe,13,7.2,1.33723,1.29704,0.89042,0.6243299999999999,0.33088,0.18676,NA,NA
2016,Austria,Western Europe,12,7.119,1.45038,1.0838299999999998,0.8056500000000001,0.54355,0.32865,0.21348000000000003,-1,-0.0810000000000004
2017,Austria,Europe,13,7.006000041961671,1.4870972633361799,1.4599449634552,0.8153284192085272,0.567766189575195,0.316472321748734,0.22106036543846103,1,-0.11299995803832896
2018,Austria,Europe,12,7.139,1.341,1.504,0.891,0.617,0.24200000000000002,0.224,-1,0.13299995803832942
2019,Austria,Europe,10,7.246,1.3760000000000001,1.4749999999999999,1.016,0.532,0.24400000000000002,0.226,-2,0.1070000000000002
2015,Azerbaijan,Central and Eastern Europe,80,5.212,1.0238899999999997,0.93793,0.64045,0.3703,0.07799000000000002,0.16065,NA,NA
2016,Azerbaijan,Central and Eastern Europe,81,5.291,1.12373,0.76042,0.5450400000000001,0.35327,0.0564,0.17914000000000002,1,0.07900000000000063
2017,Azerbaijan,Asia,85,5.234000205993651,1.1536017656326298,1.15240025520325,0.540775775909424,0.39815583825111395,0.0452693402767181,0.180987507104874,4,-0.0569997940063498
2018,Azerbaijan,Asia,87,5.2010000000000005,1.024,1.161,0.603,0.43000000000000005,0.031,0.17600000000000002,2,-0.033000205993650056
2019,Azerbaijan,Asia,90,5.208,1.043,1.147,0.769,0.351,0.034999999999999996,0.182,3,0.006999999999999673
2015,Bahrain,Middle East and Northern Africa,49,5.96,1.3237599999999998,1.21624,0.7471599999999999,0.45492000000000005,0.17362,0.306,NA,NA
2016,Bahrain,Middle East and Northern Africa,42,6.218,1.44024,0.9439700000000001,0.65696,0.47375,0.17147,0.25772,-7,0.258
2017,Bahrain,Asia,41,6.08699989318848,1.48841226100922,1.3231104612350502,0.653133034706116,0.5367469191551211,0.17266848683357203,0.257042169570923,-1,-0.13100010681151986
2018,Bahrain,Asia,43,6.1049999999999995,1.338,1.366,0.698,0.594,0.24300000000000002,0.12300000000000001,2,0.018000106811519423
2019,Bahrain,Asia,37,6.199,1.362,1.368,0.8710000000000001,0.536,0.255,0.11,-6,0.0940000000000003
2015,Bangladesh,Southern Asia,109,4.693999999999999,0.39753,0.43106000000000005,0.6016400000000001,0.4082,0.21222000000000002,0.12569,NA,NA
2016,Bangladesh,Southern Asia,110,4.643,0.5417700000000001,0.24749000000000004,0.5298900000000001,0.39778,0.19132,0.12583,1,-0.05099999999999927
2017,Bangladesh,Asia,110,4.607999801635739,0.5866829752922058,0.7351317405700679,0.5332410335540773,0.47835665941238403,0.17225535213947304,0.12371785938739799,0,-0.03500019836426116
2018,Bangladesh,Asia,115,4.5,0.532,0.8500000000000001,0.5790000000000001,0.58,0.15300000000000002,0.14400000000000002,5,-0.10799980163573863
2019,Bangladesh,Asia,125,4.456,0.562,0.928,0.723,0.527,0.166,0.14300000000000002,10,-0.043999999999999595
2015,Belarus,Central and Eastern Europe,59,5.813,1.0319199999999997,1.2328899999999998,0.73608,0.37938000000000005,0.11046,0.19090000000000001,NA,NA
2016,Belarus,Central and Eastern Europe,61,5.802,1.13062,1.0499299999999998,0.63104,0.29091000000000006,0.13942000000000002,0.17457,2,-0.01100000000000012
2017,Belarus,Europe,67,5.5689997673034695,1.1565575599670403,1.4449452161788898,0.6377142667770389,0.2954002618789671,0.15513750910759003,0.15631382167339303,6,-0.23300023269653014
2018,Belarus,Europe,73,5.4830000000000005,1.039,1.498,0.7,0.307,0.101,0.15400000000000003,6,-0.08599976730346892
2019,Belarus,Europe,81,5.3229999999999995,1.067,1.4649999999999999,0.7889999999999999,0.23500000000000001,0.094,0.14200000000000002,8,-0.16000000000000103
2015,Belgium,Western Europe,19,6.937,1.3078199999999998,1.2856599999999998,0.8966700000000001,0.5844999999999999,0.2225,0.22540000000000002,NA,NA
2016,Belgium,Western Europe,18,6.929,1.4253899999999997,1.05249,0.81959,0.51354,0.24240000000000003,0.26248000000000005,-1,-0.008000000000000007
2017,Belgium,Europe,17,6.89099979400635,1.46378076076508,1.4623126983642598,0.818091869354248,0.5397707223892211,0.231503337621689,0.251343131065369,-1,-0.03800020599364995
2018,Belgium,Europe,16,6.927,1.324,1.4829999999999999,0.894,0.583,0.188,0.24000000000000002,-1,0.03600020599364928
2019,Belgium,Europe,18,6.923,1.356,1.504,0.986,0.47300000000000003,0.16,0.21000000000000002,2,-0.0039999999999995595
2016,Belize,Latin America and Caribbean,52,5.956,0.87616,0.6865499999999999,0.45569,0.5123099999999999,0.23684000000000002,0.10771000000000001,NA,NA
2017,Belize,Americas,50,5.955999851226809,0.907975316047668,1.08141779899597,0.450191766023636,0.547509372234344,0.24001564085483604,0.09658107161521912,-2,-1.487731910998491e-7
2018,Belize,Americas,49,5.956,0.807,1.101,0.47400000000000003,0.593,0.183,0.089,-1,1.487731910998491e-7
2015,Benin,Sub-Saharan Africa,155,3.34,0.28665,0.35386,0.3191,0.48450000000000004,0.18259999999999998,0.0801,NA,NA
2016,Benin,Sub-Saharan Africa,153,3.484,0.39499,0.10419000000000002,0.21028000000000002,0.39747000000000005,0.2018,0.06681,-2,0.14400000000000013
2017,Benin,Africa,143,3.65700006484985,0.43108540773391707,0.435299843549728,0.209930211305618,0.4259627759456632,0.20794846117496507,0.0609290152788162,-10,0.17300006484984998
2018,Benin,Africa,136,4.141,0.378,0.372,0.24000000000000002,0.44,0.163,0.067,-7,0.48399993515015005
2019,Benin,Africa,102,4.883,0.393,0.43700000000000006,0.397,0.349,0.17500000000000002,0.082,-34,0.742
2015,Bhutan,Southern Asia,79,5.253,0.77042,1.10395,0.5740700000000001,0.53206,0.4799800000000001,0.15445000000000003,NA,NA
2016,Bhutan,Southern Asia,84,5.196,0.8527000000000001,0.90836,0.49759,0.46074,0.48546000000000006,0.1616,5,-0.057000000000000384
2017,Bhutan,Asia,97,5.01100015640259,0.8854163885116577,1.34012651443481,0.495879292488098,0.5015376806259159,0.47405454516410805,0.17338038980960802,13,-0.18499984359741006
2018,Bhutan,Asia,97,5.082,0.7959999999999999,1.335,0.527,0.541,0.364,0.171,0,0.07099984359741018
2019,Bhutan,Asia,95,5.082,0.8130000000000001,1.321,0.604,0.457,0.37,0.167,-2,0
2015,Bolivia,Latin America and Caribbean,51,5.89,0.6813299999999999,0.9784099999999999,0.5392,0.5741400000000001,0.20536000000000001,0.088,NA,NA
2016,Bolivia,Latin America and Caribbean,59,5.821999999999999,0.7942199999999999,0.8377900000000001,0.4697,0.50961,0.21698000000000003,0.07746000000000001,8,-0.0680000000000005
2017,Bolivia,Americas,58,5.82299995422363,0.8337565660476679,1.22761905193329,0.473630249500275,0.558732926845551,0.22556072473526,0.060477726161479894,-1,9.999542236309722e-4
2018,Bolivia,Americas,62,5.752,0.751,1.2229999999999999,0.508,0.606,0.14100000000000001,0.054000000000000006,4,-0.07099995422363037
2019,Bolivia,Americas,61,5.779000000000001,0.776,1.2089999999999999,0.706,0.511,0.137,0.064,-1,0.027000000000001023
2015,Bosnia and Herzegovina,Central and Eastern Europe,96,4.949000000000001,0.83223,0.91916,0.7908099999999999,0.09244999999999999,0.24808000000000002,0.0022700000000000003,NA,NA
2016,Bosnia and Herzegovina,Central and Eastern Europe,87,5.162999999999999,0.93383,0.6436700000000001,0.70766,0.09511,0.29889000000000004,0,-9,0.21399999999999864
2017,Bosnia and Herzegovina,Europe,90,5.182000160217289,0.982409417629242,1.0693359375,0.7051863074302668,0.204403176903725,0.3288674950599671,0,3,0.01900016021728934
2018,Bosnia and Herzegovina,Europe,93,5.129,0.915,1.078,0.758,0.28,0.21600000000000003,0,3,-0.05300016021728915
2019,Bosnia and Herzegovina,Europe,78,5.386,0.9450000000000001,1.212,0.8450000000000001,0.21200000000000002,0.263,0.006,-15,0.25700000000000056
2015,Botswana,Sub-Saharan Africa,128,4.332,0.9935499999999999,1.10464,0.04776,0.49495,0.10461000000000001,0.12474000000000002,NA,NA
2016,Botswana,Sub-Saharan Africa,137,3.9739999999999998,1.09426,0.89186,0.34752,0.44089,0.12425000000000001,0.10769000000000002,9,-0.3580000000000001
2017,Botswana,Africa,142,3.7660000324249303,1.12209415435791,1.2215549945831299,0.34175550937652593,0.505196332931519,0.09934844821691509,0.0985831990838051,5,-0.20799996757506944
2018,Botswana,Africa,146,3.59,1.017,1.1740000000000002,0.41700000000000004,0.557,0.042,0.092,4,-0.17600003242493045
2019,Botswana,Africa,148,3.488,1.041,1.145,0.538,0.455,0.025,0.1,2,-0.10199999999999987
2015,Brazil,Latin America and Caribbean,16,6.9830000000000005,0.98124,1.23287,0.69702,0.49049,0.14574000000000004,0.17521000000000003,NA,NA
2016,Brazil,Latin America and Caribbean,17,6.952,1.08754,1.03938,0.61415,0.40425,0.15776000000000004,0.14166,1,-0.031000000000000583
2017,Brazil,Americas,22,6.6350002288818395,1.1073532104492199,1.4313060045242298,0.6165523529052729,0.4374537467956541,0.16234989464283003,0.11109276115894301,5,-0.31699977111816047
2018,Brazil,Americas,28,6.4190000000000005,0.986,1.474,0.6749999999999999,0.493,0.11,0.088,6,-0.216000228881839
2019,Brazil,Americas,32,6.3,1.004,1.4389999999999998,0.802,0.39,0.09899999999999999,0.08600000000000001,4,-0.11900000000000066
2015,Bulgaria,Central and Eastern Europe,134,4.218,1.01216,1.1061400000000001,0.76649,0.30587000000000003,0.11921,0.008719999999999999,NA,NA
2016,Bulgaria,Central and Eastern Europe,129,4.217,1.11306,0.92542,0.6780599999999999,0.21219000000000002,0.12793000000000002,0.00615,-5,-0.001000000000000334
2017,Bulgaria,Europe,105,4.71400022506714,1.1614590883255,1.4343794584274296,0.7082176804542538,0.28923171758651695,0.11317769438028301,0.011051530949771399,-24,0.4970002250671399
2018,Bulgaria,Europe,100,4.933000000000001,1.054,1.515,0.712,0.359,0.064,0.009,-5,0.21899977493286116
2019,Bulgaria,Europe,97,5.011,1.092,1.513,0.8150000000000001,0.311,0.081,0.004,-3,0.0779999999999994
2015,Burkina Faso,Sub-Saharan Africa,152,3.587,0.25812,0.8518800000000001,0.27125,0.39493,0.21747000000000002,0.12832,NA,NA
2016,Burkina Faso,Sub-Saharan Africa,145,3.739,0.31995,0.63054,0.21297000000000002,0.33369999999999994,0.24353000000000002,0.12533,-7,0.1519999999999997
2017,Burkina Faso,Africa,134,4.03200006484985,0.3502277135849,1.04328000545502,0.21584425866603904,0.32436785101890603,0.25086468458175704,0.12032810598611803,-11,0.2930000648498501
2018,Burkina Faso,Africa,121,4.4239999999999995,0.314,1.097,0.254,0.312,0.17500000000000002,0.128,-13,0.3919999351501495
2019,Burkina Faso,Africa,115,4.587,0.33099999999999996,1.056,0.38,0.255,0.17700000000000002,0.113,-6,0.16300000000000026
2015,Burundi,Sub-Saharan Africa,157,2.905,0.0153,0.4158700000000001,0.22396000000000002,0.1185,0.19727,0.10062000000000001,NA,NA
2016,Burundi,Sub-Saharan Africa,157,2.905,0.06831,0.23442000000000002,0.15747000000000003,0.0432,0.20290000000000002,0.09419000000000001,0,0
2017,Burundi,Africa,154,2.90499997138977,0.09162256866693501,0.629793584346771,0.15161079168319702,0.0599007532000542,0.20443518459796908,0.08414794504642491,-3,-2.8610229740877458e-8
2018,Burundi,Africa,156,2.905,0.091,0.627,0.14500000000000002,0.065,0.14900000000000002,0.07600000000000001,2,2.8610229740877458e-8
2019,Burundi,Africa,145,3.775,0.046,0.447,0.38,0.22,0.17600000000000002,0.18,-11,0.8700000000000001
2015,Cambodia,Southeastern Asia,145,3.8189999999999995,0.46038000000000007,0.6273599999999999,0.61114,0.6624599999999998,0.40359,0.07247,NA,NA
2016,Cambodia,Southeastern Asia,140,3.907,0.5560400000000001,0.5375,0.42494000000000004,0.5885199999999999,0.40339,0.08092,-5,0.08800000000000052
2017,Cambodia,Asia,129,4.168000221252439,0.6017650961875921,1.00623834133148,0.4297834038734441,0.6333758234977721,0.38592296838760415,0.06810595095157622,-11,0.2610002212524387
2018,Cambodia,Asia,120,4.433000000000001,0.549,1.088,0.457,0.696,0.256,0.065,-9,0.264999778747562
2019,Cambodia,Asia,109,4.7,0.5740000000000001,1.122,0.637,0.609,0.232,0.062,-11,0.26699999999999946
2015,Cameroon,Sub-Saharan Africa,133,4.252,0.42250000000000004,0.8876700000000001,0.23402,0.49309,0.20618,0.05786,NA,NA
2016,Cameroon,Sub-Saharan Africa,114,4.513,0.52497,0.62542,0.12698,0.4273600000000001,0.2268,0.061259999999999995,-19,0.2610000000000001
2017,Cameroon,Africa,107,4.69500017166138,0.5643053650856019,0.9460182189941411,0.13289211690425898,0.4303887486457821,0.23629845678806305,0.0513066314160824,-7,0.18200017166137972
2018,Cameroon,Africa,99,4.9750000000000005,0.535,0.891,0.182,0.454,0.183,0.043000000000000003,-8,0.2799998283386209
2019,Cameroon,Africa,96,5.044,0.549,0.91,0.33099999999999996,0.381,0.187,0.037,-3,0.06899999999999906
2015,Canada,North America,5,7.427,1.32629,1.32261,0.90563,0.63297,0.45811,0.32957000000000003,NA,NA
2016,Canada,North America,6,7.404,1.44015,1.0961,0.8276000000000001,0.5737000000000001,0.44834,0.31328999999999996,1,-0.022999999999999687
2017,Canada,Americas,7,7.31599998474121,1.4792044162750198,1.4813489913940399,0.8345576524734502,0.6111009120941161,0.435539722442627,0.28737151622772206,1,-0.08800001525878987
2018,Canada,Americas,7,7.327999999999999,1.33,1.532,0.896,0.653,0.321,0.29100000000000004,0,0.012000015258789354
2019,Canada,Americas,9,7.2780000000000005,1.365,1.505,1.039,0.584,0.28500000000000003,0.308,2,-0.049999999999998934
2015,Central African Republic,Sub-Saharan Africa,148,3.678,0.07850000000000001,0,0.06699000000000001,0.48879,0.23835,0.08289,NA,NA
2017,Central African Republic,Africa,155,2.6930000782012904,0,0,0.018772685900330502,0.270842045545578,0.28087648749351507,0.0565650761127472,7,-0.9849999217987095
2018,Central African Republic,Africa,155,3.083,0.024,0,0.01,0.305,0.21800000000000003,0.038,0,0.3899999217987098
2019,Central African Republic,Africa,155,3.083,0.026000000000000002,0,0.10500000000000001,0.225,0.23500000000000001,0.034999999999999996,0,0
2015,Chad,Sub-Saharan Africa,149,3.6670000000000003,0.34192999999999996,0.7606200000000001,0.1501,0.23501000000000002,0.18386,0.05269000000000001,NA,NA
2016,Chad,Sub-Saharan Africa,144,3.7630000000000003,0.42214,0.63178,0.038239999999999996,0.12807,0.18666999999999997,0.04952,-5,0.09600000000000009
2017,Chad,Africa,137,3.9360001087188694,0.4380129873752592,0.9538558721542362,0.0411347150802612,0.16234202682972002,0.21611385047435802,0.05358188226819041,-7,0.17300010871886906
2018,Chad,Africa,131,4.301,0.358,0.907,0.053000000000000005,0.189,0.181,0.06,-6,0.36499989128113075
2019,Chad,Africa,132,4.35,0.35,0.766,0.192,0.17400000000000002,0.198,0.07800000000000001,1,0.04899999999999949
2015,Chile,Latin America and Caribbean,27,6.67,1.10715,1.12447,0.85857000000000006,0.44132000000000005,0.3336299999999999,0.12869,NA,NA
2016,Chile,Latin America and Caribbean,24,6.705,1.2167,0.9058700000000001,0.8188300000000001,0.37789,0.31595,0.11451,-3,0.03500000000000014
2017,Chile,Americas,20,6.651999950408939,1.2527846097946198,1.2840249538421598,0.8194797039031981,0.37689527869224504,0.326662421226501,0.0822879821062088,-4,-0.05300004959106097
2018,Chile,Americas,25,6.476000000000001,1.131,1.331,0.808,0.43100000000000005,0.197,0.061,5,-0.17599995040893823
2019,Chile,Americas,26,6.444,1.159,1.369,0.92,0.357,0.187,0.056,1,-0.03200000000000092
2015,China,Eastern Asia,84,5.14,0.89012,0.9467500000000001,0.81658,0.51697,0.08184999999999999,0.027809999999999998,NA,NA
2016,China,Eastern Asia,83,5.245,1.0277999999999998,0.7938099999999999,0.73561,0.44012,0.04959,0.027450000000000002,-1,0.10500000000000043
2017,China,Asia,79,5.27299976348877,1.0811657905578598,1.16083741188049,0.7414155006408689,0.47278770804405207,0.028806841000914594,0.022794274613261202,-4,0.027999763488770313
2018,China,Asia,86,5.246,0.989,1.1420000000000001,0.7989999999999999,0.597,0.028999999999999998,0.10300000000000001,7,-0.02699976348876998
2019,China,Asia,93,5.191,1.029,1.125,0.893,0.521,0.058,0.1,7,-0.055000000000000604
2015,Colombia,Latin America and Caribbean,33,6.477,0.91861,1.24018,0.69077,0.53466,0.18401,0.0512,NA,NA
2016,Colombia,Latin America and Caribbean,31,6.481000000000001,1.03032,1.0216899999999998,0.59659,0.44735,0.15626000000000004,0.05399,-2,0.004000000000000448
2017,Colombia,Americas,36,6.356999874114989,1.0706223249435403,1.4021829366684002,0.595027923583984,0.47748741507530207,0.14901447296142606,0.046668741852045094,5,-0.12400012588501141
2018,Colombia,Americas,37,6.26,0.96,1.4389999999999998,0.635,0.531,0.09899999999999999,0.039,1,-0.09699987411498956
2019,Colombia,Americas,43,6.124999999999999,0.985,1.41,0.8410000000000001,0.47000000000000003,0.09899999999999999,0.034,6,-0.13500000000000068
2015,Comoros,Sub-Saharan Africa,140,3.9559999999999995,0.23906000000000002,0.7927299999999999,0.36315,0.22916999999999998,0.17441000000000004,0.199,NA,NA
2016,Comoros,Sub-Saharan Africa,138,3.9559999999999995,0.27509,0.6032299999999999,0.2998100000000001,0.15412,0.1827,0.18436999999999998,-2,0
2019,Comoros,Africa,142,3.973,0.274,0.757,0.505,0.14200000000000002,0.275,0.07800000000000001,4,0.017000000000000348
2015,Congo (Brazzaville),Sub-Saharan Africa,139,3.989,0.6786599999999999,0.6628999999999999,0.31051,0.41466000000000003,0.12388,0.11686,NA,NA
2016,Congo (Brazzaville),Sub-Saharan Africa,127,4.236000000000001,0.77109,0.47799,0.28212000000000004,0.37938000000000005,0.12077000000000002,0.09753,-12,0.24700000000000077
2017,Congo (Brazzaville),Africa,124,4.29099988937378,0.808964252471924,0.832044363021851,0.28995743393898005,0.4350258708000181,0.12085212767124201,0.07961813360452648,-3,0.05499988937377953
2018,Congo (Brazzaville),Africa,114,4.559,0.6819999999999999,0.811,0.34299999999999997,0.514,0.091,0.07700000000000001,-10,0.26800011062622
2019,Congo (Brazzaville),Africa,103,4.811999999999999,0.6729999999999999,0.7989999999999999,0.508,0.372,0.10500000000000001,0.093,-11,0.2529999999999992
2015,Congo (Kinshasa),Sub-Saharan Africa,120,4.5169999999999995,0,1.0011999999999999,0.09806000000000001,0.22605,0.24834000000000003,0.07625000000000001,NA,NA
2016,Congo (Kinshasa),Sub-Saharan Africa,125,4.272,0.05661000000000001,0.80676,0.188,0.15602000000000002,0.25458000000000003,0.06075,5,-0.24499999999999922
2017,Congo (Kinshasa),Africa,126,4.28000020980835,0.09210234880447389,1.2290234565734897,0.19140702486038202,0.23596134781837505,0.24645583331584903,0.06024135649204249,1,0.008000209808349368
2018,Congo (Kinshasa),Africa,132,4.245,0.06899999999999999,1.1360000000000001,0.20400000000000001,0.312,0.197,0.052000000000000005,6,-0.0350002098083495
2019,Congo (Kinshasa),Africa,127,4.418,0.094,1.125,0.357,0.269,0.21200000000000002,0.053000000000000005,-5,0.17300000000000004
2015,Costa Rica,Latin America and Caribbean,12,7.226,0.9557800000000001,1.2378799999999999,0.8602700000000001,0.63376,0.25497000000000003,0.10583000000000001,NA,NA
2016,Costa Rica,Latin America and Caribbean,14,7.087,1.06879,1.0215199999999998,0.7614599999999999,0.55225,0.22553,0.10547000000000001,2,-0.13900000000000023
2017,Costa Rica,Americas,12,7.0789999961853,1.1097062826156596,1.4164036512374896,0.7595092654228209,0.5801316499710079,0.21461322903633104,0.10010658949613602,-2,-0.008000003814699674
2018,Costa Rica,Americas,13,7.072,1.01,1.4589999999999999,0.8170000000000001,0.632,0.14300000000000002,0.101,1,-0.006999996185300006
2019,Costa Rica,Americas,12,7.166999999999999,1.034,1.4409999999999998,0.963,0.558,0.14400000000000002,0.093,-1,0.09499999999999886
2015,Croatia,Central and Eastern Europe,62,5.759,1.08254,0.79624,0.7880499999999999,0.25883,0.05444,0.024300000000000002,NA,NA
2016,Croatia,Central and Eastern Europe,74,5.488,1.18649,0.60809,0.70524,0.23907,0.18434,0.04002,12,-0.2709999999999999
2017,Croatia,Europe,77,5.29300022125244,1.22255623340607,0.9679830074310299,0.7012885212898249,0.255772292613983,0.24800297617912304,0.04310311004519461,3,-0.1949997787475608
2018,Croatia,Europe,82,5.321,1.115,1.161,0.737,0.38,0.12000000000000001,0.039,5,0.0279997787475601
2019,Croatia,Europe,75,5.432,1.155,1.266,0.914,0.29600000000000004,0.119,0.022,-7,0.11100000000000065
2015,Cyprus,Western Europe,67,5.689,1.20813,0.89318,0.9235599999999999,0.40672,0.30638000000000004,0.061459999999999994,NA,NA
2016,Cyprus,Western Europe,69,5.546,1.31857,0.70697,0.8488000000000001,0.29507000000000005,0.27906000000000003,0.05228,2,-0.1429999999999998
2017,Cyprus,Asia,65,5.6209998130798295,1.3559380769729599,1.1313632726669298,0.84471470117569,0.35511153936386103,0.271254301071167,0.04123797640204429,-4,0.07499981307982928
2018,Cyprus,Asia,61,5.762,1.2289999999999999,1.191,0.909,0.42300000000000004,0.202,0.034999999999999996,-4,0.14100018692017002
2019,Cyprus,Asia,49,6.046,1.263,1.2229999999999999,1.042,0.406,0.19,0.041,-12,0.2840000000000007
2015,Czech Republic,Central and Eastern Europe,31,6.505,1.1789800000000001,1.20643,0.8448300000000001,0.46364,0.10686000000000001,0.026520000000000002,NA,NA
2016,Czech Republic,Central and Eastern Europe,27,6.596,1.30915,1.0079299999999998,0.76376,0.41418000000000005,0.09929,0.03986,-4,0.09100000000000019
2017,Czech Republic,Europe,23,6.609000205993651,1.35268235206604,1.4338852167129497,0.754444003105164,0.49094617366790805,0.08810675889253619,0.03687292709946631,-4,0.013000205993650482
2018,Czech Republic,Europe,21,6.711,1.2329999999999999,1.4889999999999999,0.8540000000000001,0.543,0.064,0.034,-2,0.10199979400634973
2019,Czech Republic,Europe,20,6.851999999999999,1.269,1.4869999999999999,0.92,0.457,0.046,0.036,-1,0.14099999999999913
2015,Denmark,Western Europe,3,7.526999999999999,1.32548,1.3605800000000001,0.8746400000000002,0.64938,0.34138999999999997,0.48357000000000006,NA,NA
2016,Denmark,Western Europe,1,7.526,1.4417799999999998,1.16374,0.79504,0.57941,0.36171,0.44453,-2,-9.999999999994458e-4
2017,Denmark,Europe,2,7.52199983596802,1.48238301277161,1.5511215925216697,0.7925655245780939,0.6260067224502559,0.35528048872947704,0.4007700681686401,1,-0.004000164031979558
2018,Denmark,Europe,3,7.555,1.351,1.59,0.8680000000000001,0.6829999999999999,0.28400000000000003,0.40800000000000003,1,0.03300016403197947
2019,Denmark,Europe,2,7.6,1.383,1.573,0.996,0.592,0.252,0.41000000000000003,-1,0.04499999999999993
2015,Djibouti,Sub-Saharan Africa,126,4.369,0.44025,0.59207,0.36291,0.46074,0.18093,0.28105,NA,NA
2015,Dominican Republic,Latin America and Caribbean,98,4.885,0.89537,1.17202,0.6682499999999999,0.5767200000000001,0.21684000000000003,0.14234000000000002,NA,NA
2016,Dominican Republic,Latin America and Caribbean,89,5.154999999999999,1.0278699999999998,0.99496,0.5766900000000001,0.52259,0.21286000000000002,0.12372000000000002,-9,0.2699999999999996
2017,Dominican Republic,Americas,86,5.23000001907349,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.18696784973144503,0.11394525319337799,-3,0.07500001907349052
2018,Dominican Republic,Americas,83,5.302,0.982,1.4409999999999998,0.614,0.5780000000000001,0.12000000000000001,0.10600000000000001,-3,0.07199998092650972
2019,Dominican Republic,Americas,77,5.425,1.015,1.4009999999999998,0.779,0.497,0.113,0.101,-6,0.12300000000000022
2015,Ecuador,Latin America and Caribbean,48,5.9750000000000005,0.8640200000000001,0.99903,0.79075,0.48574,0.11541,0.1809,NA,NA
2016,Ecuador,Latin America and Caribbean,51,5.976000000000001,0.9730599999999999,0.8597400000000002,0.6861299999999999,0.4027,0.10074000000000001,0.18036999999999997,3,0.001000000000000334
2017,Ecuador,Americas,44,6.00799989700317,1.0008203983306896,1.28616881370544,0.685636222362518,0.45519819855689997,0.15011246502399403,0.140134647488594,-7,0.03199989700316941
2018,Ecuador,Americas,48,5.973000000000001,0.889,1.33,0.736,0.556,0.114,0.12000000000000001,4,-0.03499989700316952
2019,Ecuador,Americas,50,6.028,0.912,1.312,0.8680000000000001,0.498,0.126,0.08700000000000001,2,0.05499999999999883
2015,Egypt,Middle East and Northern Africa,135,4.193999999999999,0.8818,0.747,0.61712,0.17288,0.11291,0.06324,NA,NA
2016,Egypt,Middle East and Northern Africa,120,4.361999999999999,0.9539500000000001,0.49812999999999996,0.52116,0.18847,0.12706,0.10393000000000001,-15,0.16800000000000015
2017,Egypt,Africa,104,4.735000133514401,0.9897018074989321,0.997471392154694,0.520187258720398,0.282110154628754,0.12863144278526303,0.11438136547803901,-16,0.37300013351440153
2018,Egypt,Africa,122,4.4190000000000005,0.885,1.025,0.553,0.312,0.092,0.10700000000000001,18,-0.31600013351440026
2019,Egypt,Africa,137,4.1659999999999995,0.913,1.039,0.644,0.24100000000000002,0.07600000000000001,0.067,15,-0.253000000000001
2015,El Salvador,Latin America and Caribbean,42,6.13,0.76454,1.02507,0.6773699999999999,0.4035,0.10692000000000002,0.11776000000000002,NA,NA
